"cloud_RoleInstance","average_processor_time","average_processor_time_normalized","cpu_count","instance_begin [UTC]","instance_end [UTC]","instance_duration","average_ram_used_bytes","average_ram_available_bytes","avg_io_bytes_sec","full_percentile_duration_25","full_percentile_duration_50","full_percentile_duration_75","full_percentile_duration_90","full_percentile_duration_95","full_percentile_duration_99","full_min_duration","full_average_duration","full_max_duration","full_request_count","request_percentile_duration_25","request_percentile_duration_50","request_percentile_duration_75","request_percentile_duration_90","request_percentile_duration_95","request_percentile_duration_99","request_min_duration","request_average_duration","request_max_duration","incoming_request_count","table_percentile_duration_25","table_percentile_duration_50","table_percentile_duration_75","table_percentile_duration_90","table_percentile_duration_95","table_percentile_duration_99","table_min_duration","table_average_duration","table_max_duration","table_request_count"
"A87A0A3E-637952823332634767","14.628242896686134","7.314118220469882",2,"05/08/2022, 08:22:05.239","05/08/2022, 08:51:10.349","00:29:05.1100000",721782784,,,"108.37275149945016","134.40502068175854","180.65679509498764","285.7714932426945","328.19182945050113","381.97596995041323","47.1331","174.03804649059637","16230.7853",31957,"108.37453306551912","141.8195334668918","177.42905956820707","210.72043474864728","232.94463118947084","282.13914711363634","25.4001","157.30861475732988","16259.6895",31957,"12.934227581640561","19.59518106654858","30.080956274551067","45.028138803418805","58.491856541666664","101.1856","6.536","26.387250041383776","584.5213",32544
"A87A0A3E-637952836495756125","17.956113464063332","8.97806681798242",2,"05/08/2022, 08:22:15.876","05/08/2022, 08:58:23.018","00:36:07.1420000","745886913.7297298",,,"110.3598932551256","143.86804701639107","310.1052184779162","3820.8863202566276","5366.1672814767","6318.1555650222945","46.1353","873.7079831680417","14829.055",51830,"99.16191009749943","128.87131732651702","166.9434314947446","199.78084425444578","221.79402852748456","273.026445033881","22.3445","142.69951624734588","14837.7426",51830,"12.202014289237187","18.482982585615684","28.917211919056793","42.99953285625","53.919611340031715","99.27685","6.4873","24.90860118918917","921.4507",52065
"A87A0A3E-637952829275040882","11.067719917546349","5.533873185397275",2,"05/08/2022, 08:38:15.251","05/08/2022, 09:04:20.320","00:26:05.0690000","720439523.5555556",,,"102.55464563964851","125.79303055752534","161.76872687352676","395.71528549758295","3106.401806314689","5935.2267833333335","46.5225","454.53699518640957","19762.2436",23496,"100.86689480789964","133.48849672247633","170.1054626554955","203.00324791415386","226.90087603698137","295.693978125","26.8705","155.61646560265558","15064.877",23496,"10.628505227401837","16.063185753132952","26.60204500927922","40.960360555289064","57.397153744301995","139.49755","6.5661","26.1088410899322","1025.0471",23577
"A87A0A3E-637952846551252483","12.909771476133793","6.4548973890504335",2,"05/08/2022, 08:38:25.461","05/08/2022, 09:06:30.559","00:28:05.0980000","702501819.7333333",,,"104.18637002206414","125.04924707161507","150.66744684365042","185.7164117173624","215.41310304251908","339.92876488095243","47.5587","165.0528159343345","26373.3132",26559,"103.09555681261307","133.3868646528657","170.99908108159494","204.19130225144636","225.75986170192817","262.32270876388884","23.9077","156.84687547347386","20697.8856",26559,"11.911362498971194","18.215736077085666","28.779114426804192","42.01988173843699","53.453819777777774","92.41045","6.7135","24.560807291666652","567.9054",26645
"A87A0A3E-637952759464107865","11.677918347195389","5.838963983276301",2,"05/08/2022, 08:38:35.853","05/08/2022, 09:07:40.904","00:29:05.0510000","687400004.2666667",,,"101.74368522160682","122.10994830064193","145.72487312464338","176.17862449356818","203.65429549364273","283.8436775308642","46.641","151.68488349395253","19389.998",26045,"101.26852905592094","133.9046961190437","172.500874770178","202.92931707825602","224.6578030758162","264.9800581714286","25.3304","152.80047633710927","16110.6459",26045,"11.990067149572061","18.136593312060462","27.527429267756354","40.42372140638054","52.68530858585858","92.207725","6.616","24.14317582677161","670.6564",25674
"A87A0A3E-637952787543572977","16.831208952535963","8.415627137829492",2,"05/08/2022, 09:43:05.822","05/08/2022, 10:02:08.871","00:19:03.0490000","705308057.6",,,"120.46987049275361","148.14663728253606","200.0159303881534","5652.906803698412","9044.718852377217","10531.871790000001","46.9572","1216.9985485099935","30013.4916",22416,"115.97850371119256","150.497038259288","189.06446683056572","230.15005136981225","263.8462789431253","902.8271638690476","23.804","188.877534839632","17935.472",22417,"12.73737883737219","20.991453599479208","36.46045730445945","65.51357571428572","124.54284739144923","954.3362500000001","7.3109","74.2255260616261","6554.8219",21584
"A87A0A3E-637952848073712455","14.100067692999193","7.050043361596269",2,"05/08/2022, 09:43:17.060","05/08/2022, 10:02:20.093","00:19:03.0330000","726133145.6",,,"101.39509952509754","124.84227781197775","158.4657203940523","311.9045862925998","4147.07197027782","7158.420321904762","47.6295","552.8314356607269","30008.9835",21340,"95.872209279063","129.62446342161448","169.81568600213956","202.89375607098063","229.00597953232167","917.5448007142858","21.7275","170.0720058616811","18498.5727",21342,"10.969291188066784","16.973827074036784","28.614774020337304","51.805800825198375","689.2347162468844","968.3934999999999","6.432","79.13478513513516","5827.4562",21900
"A87A0A3E-637952870978903466","19.067347079872157","9.53369388246727",2,"05/08/2022, 09:43:27.331","05/08/2022, 10:01:30.404","00:18:03.0730000","735419984.8421053",,,"123.52553728881739","151.2654165322239","189.23991792742444","242.33406096658274","331.2639700516128","3649.653745481049","49.9837","318.75740543394824","30067.0078",19507,"126.50487858120067","163.51116225137065","202.70801244132676","243.7268136207699","279.1045290155241","906.1694328571429","25.3075","201.61113125544722","18063.3079",19507,"14.077373973739626","23.98750932595745","41.47914783647029","69.54262773901304","167.07522752525253","1699.71225","6.7238","87.28683558489935","6377.3205",19305
"A87A0A3E-637952885326831620","17.08994928827753","8.54497713045873",2,"05/08/2022, 09:43:38.974","05/08/2022, 10:01:42.028","00:18:03.0540000","779463841.6842105",,,"97.691214254634","118.53163545064808","146.9957095237209","185.29394685167532","218.77626308885107","358.71809865625","48.1038","157.39042380719067","30005.0764",26534,"94.21467235032688","127.3114081442884","164.81153486801955","196.73938402671192","216.18046188791223","271.2546827380952","21.0382","147.74742831838344","15749.7679",26534,"11.552058638583638","16.897698281079702","26.34510764227642","40.256827858402616","54.41531707575758","760.5795499999999","6.2268","37.698388599654876","3275.2979",26199
"A87A0A3E-637952891255117858","17.273481926411698","8.63675142611546",2,"05/08/2022, 09:43:49.211","05/08/2022, 10:01:52.338","00:18:03.1270000","837131856.8421053",,,"99.64028698779158","120.36118691659446","145.43190755339066","177.80740945509703","204.69407738410678","267.09711500000003","46.2688","137.72680235421868","30001.3157",26718,"96.73789878934915","130.6408759916181","166.363805748843","195.76957910602175","213.48059636272018","275.4110097332452","19.5121","138.11241650198343","6678.8979",26718,"12.420866865543385","18.530294186644692","28.305177899159663","41.20050397923875","52.68511883680555","109.0039","6.5616","25.84523845133469","562.8769",26568
"A87A0A3E-637952863778754365","17.58983679404212","8.794931781582184",2,"05/08/2022, 09:43:59.559","05/08/2022, 10:02:02.635","00:18:03.0760000","753988230.7368422",,,"100.79569795194736","121.78041062553298","147.37589536385903","181.2200298295769","207.75066513446947","262.684340625","46.2536","150.17785707603284","30009.6708",26081,"99.09625427409384","133.7145674847809","169.97363816478997","200.51917210866566","217.6832697159617","257.16705273809526","24.1751","150.64053113760986","16327.476",26081,"12.432529757074283","18.43831443965517","28.435234592037624","41.7541351875","53.64491167482993","87.76632500000001","6.5514","24.74312809264782","504.2191",26430
"A87A0A3E-637952891645086214","18.55527410462346","9.27763430711152",2,"05/08/2022, 09:44:20.115","05/08/2022, 10:02:23.147","00:18:03.0320000","765652560.8421053",,,"101.04251911008178","122.55238220832763","147.04605797539338","177.14163134769868","201.67463467187918","254.71243845807612","47.3959","130.67958807285953","30002.4483",25748,"100.88586965220912","133.75285127559337","169.3326372473752","198.05595414413136","215.2988766395767","270.7549815502646","27.6412","138.27766145720028","1566.4972",25748,"13.03964958443266","19.5432628239122","30.02365465144212","44.85333633733457","55.75850234567901","92.5549","6.9213","27.55152594307261","753.6691",25955
"A87A0A3E-637952846551252484","21.471598718026858","10.752426251250304",2,"05/08/2022, 09:44:10.123","05/08/2022, 10:02:13.174","00:18:03.0510000","764646022.7368422",,,"114.38217224087623","137.9529469288566","168.50372169305825","201.88589143388214","226.9067479165324","279.02868819444444","49.1304","167.17653028747796","30006.4152",24941,"117.04485000670375","151.87370909555662","187.94220858463177","221.58788789090065","242.4797906789977","295.6205421768708","32.7767","171.36713067639585","17402.8321",24941,"15.180225276608173","22.950357607850695","36.25015372944355","53.73422863095239","70.28891429178915","116.9197","6.9478","31.212064951826985","708.6222",24239
"A87A0A3E-637952885326675637","18.113003580633226","9.056540771528239",2,"05/08/2022, 09:46:38.033","05/08/2022, 10:01:41.079","00:15:03.0460000",822470656,,,"101.51371495526656","123.36970424138508","149.70359885621556","183.74111912487186","208.3530048676985","266.0123976666667","49.9775","150.84461717190342","14539.6632",21739,"98.45161511156775","131.03459561088218","169.6482113304142","198.96282492015305","214.48815894328973","253.318575","26.0155","151.8481371866229","14584.9705",21739,"13.647067015119637","20.20323986759582","30.397751132143362","44.745706449113214","56.99651511479591","108.5988","6.5264","28.097358461854824","611.344",21839
"A87A0A3E-637952842624435445","28.547023798770944","14.273539734895483",2,"05/08/2022, 09:46:48.395","05/08/2022, 10:01:51.475","00:15:03.0800000",713007104,,,"114.70710060845035","158.72620313803884","4838.339834416246","9177.386065563285","10106.771650968267","11127.973441904762","44.1731","2550.7152190250913","17099.9272",36352,"97.31618214907712","128.51702081595053","166.53811969235528","203.00055078587982","226.27239138845619","767.5463960915242","19.4442","155.9122937475935","17272.8311",36354,"13.296921437263386","20.12371969847367","30.555437396768514","43.58462338040044","56.41205625","124.5787","6.3676","31.321077150829353","2601.2969",37012
"A87A0A3E-637952885326675639","19.841350550140742","9.920813665107776",2,"05/08/2022, 10:00:05.364","05/08/2022, 10:02:05.368","00:02:00.0040000","716059989.3333334",,,"226.60724728669882","4231.11397241243","8636.772074780398","10233.974751579743","10801.76098","11526.0564","58.2851","4758.272969134961","26423.61",4416,"115.08966135668797","165.94636028841413","239.70401024906366","350.8963177517578","959.6058244444444","2950.7326","22.9626","357.5669611136254","18187.2322",4418,"11.498313667206011","18.646604545454547","36.768427419602915","96.56720987867351","834.59717125","2445.8961","7.4414","126.52046987324609","6651.6464",4418
"A87A0A3E-637952887845192416","7.29095507933416","3.6413719095460855",2,"05/08/2022, 10:01:16.284","05/08/2022, 10:02:16.285","00:01:00.0010000","782338730.6666666",,,"223.33550473785473","1336.0117809006208","4554.668932943372","6335.044189508928","7240.874943466667","25841.1131","52.3775","2669.2142256352545","26114.2604",3109,"114.15225427154907","170.90437849254263","262.0061520208166","851.7382255925927","1036.5328599999998","5960.355","24.2456","429.3452755226754","16846.041",3109,"12.216025068553739","22.332598675683286","51.53891168711252","714.4814496031746","896.2751613333334","2387.5477","7.3467","162.1658135734963","6417.2809",3109
"A87A0A3E-637952894883116507","25.269909698138733","12.635355527746556",2,"05/08/2022, 10:00:26.269","05/08/2022, 10:01:26.271","00:01:00.0020000",891109376,,,"179.6812433257143","260.7060962637363","1416.3423922619047","3044.969044583333","3944.1401666666666","25462.0552","59.9496","1341.372326735218","26444.4254",1945,"137.6075189014689","219.07921205305652","277.48962243438376","834.0853666666667","1082.7190249999999","14234.124","26.578","536.5121307297029","16437.851",1946,"12.949646","21.589773433862433","49.534886193293886","692.1149016666667","895.7007166666667","2588.3721","6.876","174.6027633093529","6296.0407",1946
"A87A0A3E-637952900994404375","2.35582903190752","1.1779129260840304",2,"05/08/2022, 10:00:36.248","05/08/2022, 10:01:36.250","00:01:00.0020000",905150464,,,"160.41248006944443","236.07976279699247","1024.4631371794871","2636.644197222222","3184.4116833333333","12502.6512","50.109","933.0142403277196","13413.3867",2197,"109.71181580417881","156.3220174322198","235.6879196089311","766.3148092857143","991.3139166666667","7288.127","25.0031","360.15970959963715","8054.3213",2198,"11.69428148148148","17.822245","36.15313307321466","651.0585286904761","858.3103012345679","2361.4335","7.5297","138.66021328480429","6431.8239",2198
"A87A0A3E-637952899626663686","2.4218766159621348","1.210946320072014",2,"05/08/2022, 10:00:46.945","05/08/2022, 10:01:46.946","00:01:00.0010000",981241856,,,"165.3704974489796","209.36187500342228","261.7618763392857","344.1803111111111","396.27806250000003","9741.1893","61.1903","464.401095123967","10461.0701",1210,"184.01104","228.75694048642993","266.2945888888889","328.33974814814815","375.2411","7594.943","37.8772","410.1521300000003","8107.1934",1210,"15.270366249999999","29.11020437767121","51.72637467857143","86.5614425925926","140.3772","900.1386","7.3314","57.4286796694214","1624.9756",1210
"A87A0A3E-637952903475533517","2.36782204818157","1.1839789699442305",2,"05/08/2022, 10:00:56.958","05/08/2022, 10:01:56.960","00:01:00.0020000",812025856,,,"152.69562416666668","191.81367571428572","248.56965350000002","313.19175","355.3137","9271.5388","71.5466","555.5281361282371","9363.8314",811,"162.51086700000002","220.53324166666667","263.10183027777776","306.2914","353.1774","9353.3765","59.7183","540.5202299630095","9359.3182",811,"14.446941435185185","23.65103015873016","43.75902","77.0689","140.2711","622.2485","8.3941","55.6155528976572","779.5219",811
"A87A0A3E-637952881706175633","0.999061590831823","0.499535436689512",2,"05/08/2022, 10:01:06.961","05/08/2022, 10:01:06.961","00:00:00",652079104,,,"191.7818","240.9971","19918.7924","19988.3831","20022.7637","20292.1184","128.8375","6797.054653125004","20292.1184",96,"211.2537","265.4603","9308.5552","20599.4457","20605.3426","20607.0075","99.1489","5251.903770833333","20607.0075",96,"13.1182","25.7305","460.6167","569.0028","587.385","872.9277","7.5148","190.27070625000007","872.9277",96
"A87A0A3E-637952867384976836","1.674063388109515","0.8370361470133435",2,"05/08/2022, 10:01:17.242","05/08/2022, 10:02:17.244","00:01:00.0020000",607784960,,,"17254.1132","17285.0622","17342.9947","17419.0739","17447.2217","17453.2396","17244.6939","17305.687921874996","17453.2396",32,"8967.3536","15977.7938","17504.7046","17506.1908","17506.9244","17507.9549","2967.94","13517.854324999998","17507.9549",32,"292.141","328.104","389.0004","462.5841","493.5679","502.5143","270.5734","348.0582999999999","502.5143",32
"A87A0A3E-637952895562479061","0.683320759092498","0.34166044161342",2,"05/08/2022, 10:02:27.721","05/08/2022, 10:02:27.721","00:00:00",714151936,,,"11979.1128","12975.201","12982.7378","13211.3603","13244.6281","13248.8081","11970.6381","12661.010784375001","13248.8081",32,"8107.1127","13109.2819","13113.2329","13118.1737","13119.9526","13122.7442","2594.4541","10717.301240625002","13122.7442",32,"380.2468","387.3126","413.2159","668.3735","674.912","685.0114","374.6603","451.18346875","685.0114",32
"A87A0A3E-637952831313588595","12.748844547841058","6.374432658627851",2,"05/08/2022, 08:38:46.004","05/08/2022, 09:07:51.070","00:29:05.0660000","711658837.3333334",,,"100.92706239928916","121.51022836449134","145.25223318512403","175.37867881596557","200.54225550288461","262.70037","47.1367","151.22501534088647","19801.3621",25683,"103.82749034270319","136.8907096507476","174.5115132102704","206.33545612894497","228.00903817493477","280.21765625","26.7861","159.01843555659335","19509.4449",25683,"12.592830750120918","19.691261601176876","30.529794371637376","45.62059791278801","60.349375333333334","111.711325","6.5702","26.67591188847972","690.6599",26050
"A87A0A3E-637952813200005172","13.462763192076753","6.731380993188855",2,"05/08/2022, 08:38:56.476","05/08/2022, 09:08:01.696","00:29:05.2200000","701640294.4",,,"109.43558461072666","133.0869329511258","159.7768388496997","190.56034844769127","213.43996356765373","268.3209313271605","42.1357","160.9849472240449","17979.2816",24388,"118.48655187724601","151.90443093218707","190.15561314913433","224.17786242963726","245.48421926469746","292.6071147959184","28.0321","174.6485810931596","18134.4247",24388,"15.320685548625944","23.556084372985676","36.35117416305916","53.93306582849189","69.83443550170068","115.837075","7.5304","31.80835407365003","670.3344",23588
"A87A0A3E-637952651198749772","11.697409796483296","5.8487165634818155",2,"05/08/2022, 08:39:06.679","05/08/2022, 09:07:11.769","00:28:05.0900000","713520657.6551725",,,"99.99160394525734","119.47827881284711","141.9417075784693","168.88338146307171","189.49801862543794","238.36308835827666","47.7057","146.37992203576738","17469.4271",24492,"99.97345555555553","132.3123651086354","169.9965859063028","203.7577196223195","225.87844917562725","267.55945625","24.2063","154.53887463253258","17529.3958",24492,"12.495685908396501","18.412570545030945","28.048081419354833","40.34138640790952","50.92141802721088","97.4839","6.6484","24.851573111070834","630.139",23972
"A87A0A3E-637952841142461883","15.135474029276308","7.56774017641254",2,"05/08/2022, 08:39:16.798","05/08/2022, 09:11:22.903","00:32:06.1050000","714100860.1212121",,,"106.22434938922368","132.43774996295747","192.575267836244","2457.4047717764183","3737.8314300462494","4467.613196792652","46.4601","597.6616900228369","17249.3191",38097,"101.16417108601692","132.42168104957167","170.38553028934777","203.50317421106476","223.8789904502063","265.8744750919621","24.4025","148.82772949050977","17274.8643",38097,"12.421593001286961","18.731985797827903","28.490140945954124","42.04134542037403","53.81904914444445","94.64824999999999","6.4977","24.53135206636507","534.4816",39210
"A87A0A3E-637952834811019868","11.652907913975906","5.826457812223537",2,"05/08/2022, 08:39:27.022","05/08/2022, 09:07:32.075","00:28:05.0530000","714724034.2068965",,,"99.74016380644731","119.79252312938253","141.78033030768063","166.13073613694357","184.2557946757547","230.16712047619046","48.5316","137.02815714227125","11066.343",24376,"100.30878616141368","131.07254675765876","168.26005592857726","199.97602537880815","217.26965338582255","257.8784448129252","25.3707","148.05045491056734","11166.0684",24376,"12.358931262327417","18.23274471834894","27.430687652042767","39.60942700875386","50.23469675925926","87.6467","6.5231","24.236501144035923","674.016",24811
"A87A0A3E-637952844801403058","12.95433395351237","6.47717132013903",2,"05/08/2022, 08:39:37.593","05/08/2022, 09:13:43.885","00:34:06.2920000","744341738.0571429",,,"118.03534162813646","142.1966044629721","170.0575466210297","201.7432582206983","225.96605976551226","294.19631088867186","52.4886","169.07599635289648","16854.0913",23361,"122.0145177740517","158.2201100290446","197.03744528744016","230.53046515809126","251.51239429059441","303.9823742063492","30.1222","178.40828554000197","16729.5116",23361,"16.688981557417204","24.89690416666667","38.353990158730156","57.436136293796224","73.63057714285713","150.3929","7.7809","33.97800948994116","928.9723",22617
